Parameters,mean_test_recall,mean_test_precision,mean_test_f1,mean_test_roc_auc,mean_test_accuracy
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.6, 'n_estimators': 11, 'random_state': 42}",0.6831575127266942,0.650081964996313,0.6660002545483363,0.7107959274488449,0.6563800300129888
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.6, 'n_estimators': 12, 'random_state': 42}",0.6062390629971365,0.667183529861261,0.6343821457135413,0.7114679744445749,0.6515532352236473
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.6, 'n_estimators': 13, 'random_state': 42}",0.6853846842188991,0.6490852379890656,0.666406205131526,0.7145064428889596,0.656381291062939
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.6, 'n_estimators': 14, 'random_state': 42}",0.6236269090041362,0.6709816250901388,0.6456633988183922,0.7183095640603337,0.6586273471292198
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.6, 'n_estimators': 15, 'random_state': 42}",0.6987561644925231,0.6573190422175886,0.6770307471738441,0.7226709419580322,0.6663743552882131
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.6, 'n_estimators': 16, 'random_state': 42}",0.6445807150811327,0.6751505455097606,0.6588090452718521,0.7258533336668572,0.6668241718054452
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.6, 'n_estimators': 17, 'random_state': 42}",0.7012045617244671,0.6595436249672677,0.6794247637942367,0.7279053292177331,0.6688421039357368
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.6, 'n_estimators': 18, 'random_state': 42}",0.6499209552974865,0.6750840231312821,0.6613992406978184,0.7291033893641404,0.6686181414645834
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.6, 'n_estimators': 19, 'random_state': 42}",0.7020944360483614,0.6615722571597816,0.6808574117448317,0.7305240345024425,0.670863945320874
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.6, 'n_estimators': 20, 'random_state': 42}",0.6595117125357939,0.6775651085439967,0.6676595210244934,0.7323463400586379,0.6726618242348579
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.6, 'n_estimators': 21, 'random_state': 42}",0.7107893533248488,0.6658398039724835,0.6871607483945235,0.7334683883725668,0.6763667889885119
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.6, 'n_estimators': 22, 'random_state': 42}",0.6690979955456571,0.6800305389404674,0.6737104304357138,0.7364014374488017,0.676929721686276
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.6, 'n_estimators': 23, 'random_state': 42}",0.7125705933821189,0.6638572800528536,0.6868793195186552,0.7375062338891785,0.6753561835584307
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.6, 'n_estimators': 24, 'random_state': 42}",0.6728826956729239,0.6807563694619835,0.6758047454982802,0.7388060045630381,0.6786133494747728
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.7, 'n_estimators': 5, 'random_state': 42}",0.653521714922049,0.6393396904508767,0.6461758034890405,0.6836713887735152,0.6402124869166067
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.7, 'n_estimators': 6, 'random_state': 42}",0.5309064786827872,0.6622405527196462,0.5888116900739236,0.6896674836201399,0.6290991059155854
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.7, 'n_estimators': 7, 'random_state': 42}",0.6635395124085269,0.6452739534880035,0.654051193144251,0.6962202926077918,0.6480700891562317
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.7, 'n_estimators': 8, 'random_state': 42}",0.570130050906777,0.6712330315710051,0.6158839004662593,0.7035974309470661,0.6449280571003417
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.7, 'n_estimators': 9, 'random_state': 42}",0.6766987153992999,0.6512585960733328,0.6635411864211569,0.7089244807375581,0.6554830451834197
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.7, 'n_estimators': 10, 'random_state': 42}",0.5950977370346802,0.6760566125691836,0.6323255673289466,0.7132309154923748,0.6542489817021652
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.7, 'n_estimators': 11, 'random_state': 42}",0.6869536469933185,0.6566070852303315,0.6712471906906108,0.7157819820953479,0.6619949810211981
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.7, 'n_estimators': 12, 'random_state': 42}",0.6071329144129811,0.672266628154887,0.6373457782220068,0.7168908731633394,0.6550343636111426
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.7, 'n_estimators': 13, 'random_state': 42}",0.6900652243079861,0.6570301699729019,0.6728972677666482,0.718963486944161,0.6634521242386411
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.7, 'n_estimators': 14, 'random_state': 42}",0.6198322661469933,0.6710239843113801,0.6437218725181243,0.7215043926170777,0.657725948624825
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.7, 'n_estimators': 15, 'random_state': 42}",0.692968998568247,0.6559524896539177,0.6738148755344219,0.7232405091019618,0.663003568771359
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.7, 'n_estimators': 16, 'random_state': 42}",0.6325435491568565,0.669764395321837,0.6500085392838036,0.7265943577887297,0.6597484205349374
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.7, 'n_estimators': 17, 'random_state': 42}",0.7012075445434298,0.6614832106758664,0.6804583301261247,0.7283386432834655,0.6701900402274934
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.7, 'n_estimators': 18, 'random_state': 42}",0.6490300867006045,0.6754300510218814,0.6610735880197347,0.7308462554329596,0.6685054035990367
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.7, 'n_estimators': 19, 'random_state': 42}",0.7034327274896596,0.6619843639183425,0.6816250628674992,0.7321449806580161,0.6714261213886682
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.7, 'n_estimators': 20, 'random_state': 42}",0.6559412782373528,0.6740692771755158,0.663876281317129,0.7348727674747302,0.6692931815029193
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.7, 'n_estimators': 21, 'random_state': 42}",0.7099004732739421,0.6655793751726602,0.6866345364540997,0.7371127694749735,0.6756930100001262
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.7, 'n_estimators': 22, 'random_state': 42}",0.6668678412344893,0.6771172296746917,0.6710595494203012,0.7395313778833017,0.6741218678671862
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.7, 'n_estimators': 23, 'random_state': 42}",0.713242224785237,0.6682478434675578,0.6895859208928772,0.7422683167354232,0.6788368075259462
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.7, 'n_estimators': 24, 'random_state': 42}",0.6702110841552658,0.6814906420962811,0.6749964790018436,0.7425758608919412,0.6782756402981122
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.8, 'n_estimators': 5, 'random_state': 42}",0.660667554883869,0.6447859298297451,0.652439321191535,0.6902331068520435,0.6460580839607057
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.8, 'n_estimators': 6, 'random_state': 42}",0.5389397072860324,0.6735432077772485,0.5982135627370083,0.6963891666129789,0.6376364140783617
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.8, 'n_estimators': 7, 'random_state': 42}",0.6686858693923003,0.6497619785687611,0.6588774608542289,0.6996370931713871,0.651892962080228
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.8, 'n_estimators': 8, 'random_state': 42}",0.5659078706649698,0.6749389588389538,0.614972576234815,0.7074124794576901,0.6457197442590702
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.8, 'n_estimators': 9, 'random_state': 42}",0.67849039532294,0.6577158576109737,0.6677133258933442,0.7132975143490239,0.660989419790918
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.8, 'n_estimators': 10, 'random_state': 42}",0.5982272112631244,0.6797784101111255,0.6357537499259877,0.7175322079212875,0.6572842028272741
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.8, 'n_estimators': 11, 'random_state': 42}",0.6896257556474706,0.6589811068909572,0.6737034905147884,0.7220453687888982,0.6651418050668987
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.8, 'n_estimators': 12, 'random_state': 42}",0.6178367602608972,0.6802728434369314,0.6468170538422884,0.7226253201244093,0.6631214769417015
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.8, 'n_estimators': 13, 'random_state': 42}",0.6936381442888959,0.6603833690633224,0.6762446581849199,0.7251271730263545,0.6672771409475529
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.8, 'n_estimators': 14, 'random_state': 42}",0.6327737233534839,0.684119566815811,0.6565629310999431,0.7304536272653227,0.6696366915093506
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.8, 'n_estimators': 15, 'random_state': 42}",0.7029982301940821,0.6661720651416155,0.6837038108799824,0.7318655680160105,0.6742378844626036
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.8, 'n_estimators': 16, 'random_state': 42}",0.6419086064269806,0.6821720638329368,0.6606121782857148,0.7346476163812278,0.6708692417306649
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.8, 'n_estimators': 17, 'random_state': 42}",0.7065597160356347,0.6674989884254574,0.6860537845703619,0.7352473187696784,0.6764824272689441
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.8, 'n_estimators': 18, 'random_state': 42}",0.6546129295259305,0.6832541335076014,0.66774731513487,0.7371036399344302,0.6751358781321328
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.8, 'n_estimators': 19, 'random_state': 42}",0.7163721961501749,0.6735742510539616,0.6939476188402758,0.7405989464485468,0.6836690248300735
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.8, 'n_estimators': 20, 'random_state': 42}",0.6702160555202036,0.6862347340068388,0.677214575990748,0.7423429974343259,0.6815360849443246
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.8, 'n_estimators': 21, 'random_state': 42}",0.7217134306395163,0.6693846127810953,0.6940254792038818,0.7427138067086523,0.6820959911222083
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.8, 'n_estimators': 22, 'random_state': 42}",0.6755612671014954,0.6852387972633325,0.679394215422586,0.7433008062474175,0.6824328175639037
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.8, 'n_estimators': 23, 'random_state': 42}",0.7181484648425072,0.6708795708246649,0.6932841783447551,0.745877558610818,0.6822075940428001
"{'criterion': 'gini', 'max_features': 0.2, 'max_samples': 0.8, 'n_estimators': 24, 'random_state': 42}",0.6791287185809736,0.6841342916700228,0.6807334147638475,0.7461273173983916,0.6825446726944855
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.5, 'n_estimators': 5, 'random_state': 42}",0.6432836859688196,0.6346190702729242,0.6387740826582895,0.6786153599160241,0.6340431783502944
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.5, 'n_estimators': 6, 'random_state': 42}",0.5190925270442254,0.6582125886092135,0.5794760359463684,0.686585779484828,0.6238237556589616
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.5, 'n_estimators': 7, 'random_state': 42}",0.6521784521158129,0.6402549460256968,0.6458086166752306,0.6957860675000683,0.6415626930982736
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.5, 'n_estimators': 8, 'random_state': 42}",0.5547625676105631,0.6637244491744618,0.6033554034902875,0.7051155378953877,0.6357285716087213
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.5, 'n_estimators': 9, 'random_state': 42}",0.6655608693923003,0.6448282770411186,0.6547061996698463,0.7101224199740716,0.647852810249814
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.5, 'n_estimators': 10, 'random_state': 42}",0.5837386652879415,0.6677250219925139,0.6218867646666026,0.7147030716196877,0.6456091501784387
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.5, 'n_estimators': 11, 'random_state': 42}",0.6753644010499523,0.653128334097381,0.6636261219729781,0.7196137066110065,0.6569486374355288
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.5, 'n_estimators': 12, 'random_state': 42}",0.6015674713649379,0.675656060921147,0.6352035046450791,0.7240486730819619,0.6554906114831208
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.5, 'n_estimators': 13, 'random_state': 42}",0.6911827871460388,0.6605274443210123,0.674966645839976,0.726545469700858,0.6669400622958676
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.5, 'n_estimators': 14, 'random_state': 42}",0.6314279748647789,0.6809284547201304,0.6539174264563039,0.72798608409228,0.667277267052548
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.5, 'n_estimators': 15, 'random_state': 42}",0.6949640073178494,0.6639588838652649,0.6785479571936424,0.7303361928279536,0.6708672240507446
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.5, 'n_estimators': 16, 'random_state': 42}",0.6403451121539929,0.6850849809601115,0.6606945226270742,0.733885322240726,0.6724429059635052
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.5, 'n_estimators': 17, 'random_state': 42}",0.7009858216671969,0.669008405205517,0.6841322679746754,0.7354367007799779,0.6762574559578304
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.5, 'n_estimators': 18, 'random_state': 42}",0.6517101495386574,0.6841139099073018,0.6664165121405654,0.7380797449451342,0.6750222575316207
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.5, 'n_estimators': 19, 'random_state': 42}",0.7076713132357619,0.6671367746683656,0.6863286423844274,0.7391562546564369,0.6764811662189939
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.5, 'n_estimators': 20, 'random_state': 42}",0.6621843183264396,0.6811575591957704,0.6705229735362046,0.7406065384651377,0.6759187379412099
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.5, 'n_estimators': 21, 'random_state': 42}",0.710348393254852,0.6688837862277467,0.6885754110310238,0.7423445012159824,0.6785022509741612
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.5, 'n_estimators': 22, 'random_state': 42}",0.6699918469615018,0.6832627638032105,0.6756232797571081,0.7428041950086957,0.6792895244580638
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.5, 'n_estimators': 23, 'random_state': 42}",0.717029410594973,0.6693850641402598,0.6918488211013276,0.7444899483050029,0.6808591533310635
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.5, 'n_estimators': 24, 'random_state': 42}",0.6791282214444798,0.6847616659212539,0.6810047701865274,0.7442803698434572,0.6829934803717574
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.6, 'n_estimators': 5, 'random_state': 42}",0.641267300349984,0.6316536620799204,0.6361326810883665,0.6756056657768899,0.6316846366284569
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.6, 'n_estimators': 6, 'random_state': 42}",0.5251108614381165,0.66131060588274,0.5844890658716232,0.6854646084705939,0.6274169913870288
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.6, 'n_estimators': 7, 'random_state': 42}",0.6639874323894369,0.6436441211607016,0.6532380547652936,0.6943960091906817,0.647176761371518
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.6, 'n_estimators': 8, 'random_state': 42}",0.5674589365256125,0.6694452477921804,0.6134091041830538,0.7021292974638031,0.6431348440711736
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.6, 'n_estimators': 9, 'random_state': 42}",0.6735707325803373,0.6533968052820787,0.662958301841418,0.7088202642822591,0.6570562049962799
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.6, 'n_estimators': 10, 'random_state': 42}",0.5942009027998727,0.6758323850592168,0.6313699335501342,0.7134873884344726,0.6542496122271404
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.6, 'n_estimators': 11, 'random_state': 42}",0.6905027044225263,0.6601610783595182,0.6743021205609777,0.7195539377574312,0.6669379185109523
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.6, 'n_estimators': 12, 'random_state': 42}",0.6184914890232263,0.677388196487788,0.6450843247624019,0.7203812808584544,0.6617737928599352
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.6, 'n_estimators': 13, 'random_state': 42}",0.6980810531339485,0.6614611654973237,0.6786151367162068,0.7234524129700707,0.6698564925156686
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.6, 'n_estimators': 14, 'random_state': 42}",0.6336491807190582,0.680040783264759,0.6544485784876919,0.7277000680829553,0.6675008512087163
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.6, 'n_estimators': 15, 'random_state': 42}",0.7034287503977091,0.6666044002416591,0.6837262744379415,0.7309474137115013,0.6752458416877892
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.6, 'n_estimators': 16, 'random_state': 42}",0.6496917753738465,0.682513061046872,0.6640994725005105,0.7328782249311837,0.6738977792910378
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.6, 'n_estimators': 17, 'random_state': 42}",0.7054302219217308,0.6683943140877804,0.6854783834454199,0.7327979334508345,0.6773790337835283
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.6, 'n_estimators': 18, 'random_state': 42}",0.6572666441298123,0.6830108688001063,0.6682694256749813,0.7358403789871697,0.6764788963290835
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.6, 'n_estimators': 19, 'random_state': 42}",0.710555699172765,0.6682548543471194,0.6878798032861276,0.7370102457581884,0.6786123406348127
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.6, 'n_estimators': 20, 'random_state': 42}",0.661280524180719,0.6849623298752704,0.6711015449807253,0.740633363590425,0.6787255829203395
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.6, 'n_estimators': 21, 'random_state': 42}",0.7116667992363983,0.6730524181418474,0.6907286407840922,0.7413524720910722,0.6828797336662504
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.6, 'n_estimators': 22, 'random_state': 42}",0.6704198814826599,0.6850156708243529,0.675976751694545,0.7419507100638782,0.6811953492477836
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.6, 'n_estimators': 23, 'random_state': 42}",0.7145621221762648,0.6759257678646842,0.693620222939318,0.7449912424120325,0.6860220179321302
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.6, 'n_estimators': 24, 'random_state': 42}",0.677326598790964,0.6891381892627291,0.6814244161758166,0.746846960152058,0.6862469892432439
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.7, 'n_estimators': 5, 'random_state': 42}",0.6533109290486796,0.6294501884337177,0.6410054259229943,0.6754494366971133,0.6317963656540436
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.7, 'n_estimators': 6, 'random_state': 42}",0.5324724586382438,0.6646179854587,0.5905937114366999,0.6888380749282323,0.6306730223584156
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.7, 'n_estimators': 7, 'random_state': 42}",0.6697934895004772,0.6468215434177116,0.6575838798666762,0.6957449519500708,0.6500971008461645
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.7, 'n_estimators': 8, 'random_state': 42}",0.570139496500159,0.6667902897298412,0.6139449065548923,0.7010847900707311,0.6415648368831889
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.7, 'n_estimators': 9, 'random_state': 42}",0.6789308582564428,0.6503614040615522,0.663989594003807,0.7076251802063552,0.6552622353371417
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.7, 'n_estimators': 10, 'random_state': 42}",0.5986756283805282,0.67366315788972,0.6332296797525164,0.7118576563474027,0.6531311870263181
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.7, 'n_estimators': 11, 'random_state': 42}",0.6865126869233216,0.655925850270792,0.6705556850127827,0.7167071981000297,0.6612118690021311
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.7, 'n_estimators': 12, 'random_state': 42}",0.6165054287305123,0.676443038798107,0.644402683058778,0.7190988199824215,0.6595276106886594
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.7, 'n_estimators': 13, 'random_state': 42}",0.6916396555838371,0.6592196468996753,0.6747654824818234,0.7208433630433498,0.6651420572768887
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.7, 'n_estimators': 14, 'random_state': 42}",0.6283203746420617,0.6736159499245551,0.6495701699580636,0.7239306695245342,0.6608761775053911
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.7, 'n_estimators': 15, 'random_state': 42}",0.6994357500795418,0.6613069769811768,0.6795708552899218,0.7263210834327307,0.6689574900061791
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.7, 'n_estimators': 16, 'random_state': 42}",0.6430216950365892,0.6727831003791274,0.6568856374091837,0.7293575307135876,0.6645776113191844
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.7, 'n_estimators': 17, 'random_state': 42}",0.7079034759783647,0.6638233311723625,0.6848999989149204,0.73156241485694,0.6734484671937855
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.7, 'n_estimators': 18, 'random_state': 42}",0.6599586382437161,0.6761192684661141,0.6671279824136392,0.7333310853465937,0.6716502099648167
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.7, 'n_estimators': 19, 'random_state': 42}",0.7094570275214763,0.664954740976538,0.6861133056481117,0.7336781001161815,0.6751312122473171
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.7, 'n_estimators': 20, 'random_state': 42}",0.6679804327076042,0.678145549561836,0.6720540593199963,0.7364593307930933,0.6754684170039976
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.7, 'n_estimators': 21, 'random_state': 42}",0.7150289333439389,0.6686318004525665,0.6906451528269228,0.7387506238950523,0.6795114692492968
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.7, 'n_estimators': 22, 'random_state': 42}",0.6719908328030544,0.6792333776165783,0.6746331776264526,0.7394909523632565,0.6773770161036079
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.7, 'n_estimators': 23, 'random_state': 42}",0.7190338649379573,0.6720374051532432,0.6942284721699451,0.7414386077370815,0.6836644850502529
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.7, 'n_estimators': 24, 'random_state': 42}",0.6817933701877188,0.6845003802690723,0.682072270961297,0.7428250932996978,0.684000176546993
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.8, 'n_estimators': 5, 'random_state': 42}",0.6524066377664651,0.6422247718148162,0.6470012606141673,0.6877501530100647,0.642234076091754
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.8, 'n_estimators': 6, 'random_state': 42}",0.5286763243716195,0.6731655537257881,0.591389267306339,0.6971733983071985,0.6350512616804751
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.8, 'n_estimators': 7, 'random_state': 42}",0.6642081609926822,0.6496327735802392,0.6564701233401532,0.7035549814516349,0.6516652164592239
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.8, 'n_estimators': 8, 'random_state': 42}",0.5687907651924913,0.6762234013230773,0.6167387054347078,0.710658240885441,0.6478501620449186
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.8, 'n_estimators': 9, 'random_state': 42}",0.6729030782691696,0.654934915661616,0.6632959334165717,0.7148585510581223,0.6579553336107644
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.8, 'n_estimators': 10, 'random_state': 42}",0.5895233455297486,0.6722239716836899,0.6271872785890314,0.7171286028224036,0.6505451518934666
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.8, 'n_estimators': 11, 'random_state': 42}",0.6871609529112314,0.6609863824084391,0.6733513431522355,0.7216856882861504,0.6665983177593664
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.8, 'n_estimators': 12, 'random_state': 42}",0.6131383232580336,0.6736642278272813,0.6407649089606668,0.7243221560778242,0.6585132221087278
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.8, 'n_estimators': 13, 'random_state': 42}",0.6991981188355074,0.6617814649583024,0.6795185905888392,0.7264624872724059,0.6703023997780553
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.8, 'n_estimators': 14, 'random_state': 42}",0.6325355949729559,0.6781135812157418,0.6536333184269557,0.7294660121950955,0.6663723376082926
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.8, 'n_estimators': 15, 'random_state': 42}",0.7085582047406935,0.6670359696033838,0.6866909992617889,0.7327886515075878,0.6769275779013608
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.8, 'n_estimators': 16, 'random_state': 42}",0.654159043907095,0.684564549525918,0.6681057819144502,0.7371426623373352,0.6763669150935068
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.8, 'n_estimators': 17, 'random_state': 42}",0.7152511533566657,0.6688550783301555,0.6908977834200986,0.7386991753292887,0.6797360622454256
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.8, 'n_estimators': 18, 'random_state': 42}",0.6604035754056633,0.6856904091758128,0.6718469229715588,0.7395565170185343,0.6786148627347129
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.8, 'n_estimators': 19, 'random_state': 42}",0.7163657333757557,0.6724532704000918,0.6932699768235105,0.742009192773606,0.6829939847917376
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.8, 'n_estimators': 20, 'random_state': 42}",0.6697641584473433,0.6834650351752782,0.6756235667885147,0.744169860449962,0.6797366927704006
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.8, 'n_estimators': 21, 'random_state': 42}",0.7201563991409481,0.6752396941216828,0.6965671298106875,0.7454311379125917,0.6861379084225526
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.8, 'n_estimators': 22, 'random_state': 42}",0.677786947184219,0.6883296935464628,0.6820546696449437,0.746666863459235,0.6854623639642365
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.8, 'n_estimators': 23, 'random_state': 42}",0.7230502306713331,0.6793977429565441,0.7000374450640137,0.7488402576048837,0.6904037881940503
"{'criterion': 'gini', 'max_features': 0.3, 'max_samples': 0.8, 'n_estimators': 24, 'random_state': 42}",0.6882636016544703,0.6912386854798833,0.6887791759073842,0.7501777797218339,0.6904030315640803
"{'criterion': 'gini', 'max_features': 0.4, 'max_samples': 0.5, 'n_estimators': 5, 'random_state': 42}",0.6345748488705059,0.6314987094384424,0.6326966215169029,0.6744774358743412,0.6301122334455669
"{'criterion': 'gini', 'max_features': 0.4, 'max_samples': 0.5, 'n_estimators': 6, 'random_state': 42}",0.5159724984091631,0.6547839690428214,0.5760994751350205,0.6823646879944372,0.620682480233042
"{'criterion': 'gini', 'max_features': 0.4, 'max_samples': 0.5, 'n_estimators': 7, 'random_state': 42}",0.6530648464842507,0.6398422785814789,0.6457499262518327,0.6887913817767128,0.6407768067693161
"{'criterion': 'gini', 'max_features': 0.4, 'max_samples': 0.5, 'n_estimators': 8, 'random_state': 42}",0.5621067650334075,0.6666365710106248,0.6086968066072183,0.6989052908190002,0.6395433738130367
